ticker,company_name,general_sentiment_score,ai_demand_sentiment,data_center_sentiment,hbm_sentiment,foundry_capacity_sentiment,semiconductor_capex_sentiment,china_export_risk_sentiment,inventory_sentiment,gross_margin_sentiment,pricing_pressure_sentiment,automotive_demand_sentiment,consumer_demand_sentiment,industrial_demand_sentiment,optical_networking_sentiment,memory_pricing_sentiment,analyst_sentiment,management_tone_sentiment,risk_sentiment,news_headlines,news_urls
PRSO,Peraso Inc.,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,-0.4,-0.3,-0.2,0.0,0.0,0.0,0.0,0.0,-0.5,-0.4,0.7,"Peraso Inc (PRSO) Q1 2026 Earnings Call Highlights: Navigating Revenue Challenges Amid Supply ... | Peraso Inc (PRSO) Q1 2026 Earnings Call Highlights: Navigating Revenue Challenges Amid Supply ... | Peraso (PRSO) Q1 2026 Earnings Call Transcript | Peraso (PRSO) Q1 2026 Earnings Call Transcript | Peraso (PRSO) Reports Q1 Loss, Lags Revenue Estimates | Peraso (PRSO) Reports Q1 Loss, Lags Revenue Estimates | GigaCloud Technology Inc. (GCT) Beats Q1 Earnings and Revenue Estimates | GigaCloud Technology Inc. (GCT) Beats Q1 Earnings and Revenue Estimates | Peraso Inc (PRSO) Q4 2025 Earnings Call Highlights: Navigating Revenue Challenges and Exploring ... | Peraso Inc (PRSO) Q4 2025 Earnings Call Highlights: Navigating Revenue Challenges and Exploring ...",https://finance.yahoo.com/markets/stocks/articles/peraso-inc-prso-q1-2026-070608478.html | https://finance.yahoo.com/markets/stocks/articles/peraso-inc-prso-q1-2026-070608478.html | https://finance.yahoo.com/markets/stocks/articles/peraso-prso-q1-2026-earnings-221224140.html | https://finance.yahoo.com/markets/stocks/articles/peraso-prso-q1-2026-earnings-221224140.html | https://finance.yahoo.com/news/peraso-prso-reports-q1-loss-220508777.html | https://finance.yahoo.com/news/peraso-prso-reports-q1-loss-220508777.html | https://finance.yahoo.com/markets/stocks/articles/gigacloud-technology-inc-gct-beats-114506426.html | https://finance.yahoo.com/markets/stocks/articles/gigacloud-technology-inc-gct-beats-114506426.html | https://finance.yahoo.com/news/peraso-inc-prso-q4-2025-030114735.html | https://finance.yahoo.com/news/peraso-inc-prso-q4-2025-030114735.html
PXLW,"Pixelworks, Inc.",-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,-0.2,0.6,"Applied Materials Stock And The Tell Hiding In Its Margins | Applied Materials Stock And The Tell Hiding In Its Margins | We're Keeping An Eye On Pixelworks' (NASDAQ:PXLW) Cash Burn Rate | We're Keeping An Eye On Pixelworks' (NASDAQ:PXLW) Cash Burn Rate | Pixelworks PXLW Q1 2026 Earnings Transcript | Pixelworks PXLW Q1 2026 Earnings Transcript | Pixelworks, Inc. Q1 2026 Earnings Call Summary | Pixelworks, Inc. Q1 2026 Earnings Call Summary | Pixelworks Inc (PXLW) Q1 2026 Earnings Call Highlights: Strategic Shifts and Financial Challenges | Pixelworks Inc (PXLW) Q1 2026 Earnings Call Highlights: Strategic Shifts and Financial Challenges",https://finance.yahoo.com/markets/stocks/articles/applied-materials-stock-tell-hiding-154747405.html | https://finance.yahoo.com/markets/stocks/articles/applied-materials-stock-tell-hiding-154747405.html | https://finance.yahoo.com/markets/stocks/articles/were-keeping-eye-pixelworks-nasdaq-120040946.html | https://finance.yahoo.com/markets/stocks/articles/were-keeping-eye-pixelworks-nasdaq-120040946.html | https://finance.yahoo.com/markets/stocks/articles/pixelworks-pxlw-q1-2026-earnings-132332617.html | https://finance.yahoo.com/markets/stocks/articles/pixelworks-pxlw-q1-2026-earnings-132332617.html | https://finance.yahoo.com/markets/stocks/articles/pixelworks-inc-q1-2026-earnings-123000838.html | https://finance.yahoo.com/markets/stocks/articles/pixelworks-inc-q1-2026-earnings-123000838.html | https://finance.yahoo.com/markets/stocks/articles/pixelworks-inc-pxlw-q1-2026-050138986.html | https://finance.yahoo.com/markets/stocks/articles/pixelworks-inc-pxlw-q1-2026-050138986.html
QCOM,QUALCOMM Incorporated,0.6,0.8,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.2,"Quantum Stocks Jump as Growth Trade Revives | The Console Cycle That Could Test Advanced Micro Stock | The Console Cycle That Could Test Advanced Micro Stock | He Watched His $1M ETF Investment Crash to $200k. Then He Cashed Out at $7.5 Million | He Watched His $1M ETF Investment Crash to $200k. Then He Cashed Out at $7.5 Million | Robotics startup backed by Nvidia, Amazon and others raises $1.4B | Robotics startup backed by Nvidia, Amazon and others raises $1.4B | Qualcomm Is Striving for a Bigger Piece of AI Infrastructure. Here’s What That Means for QCOM Stock. | Qualcomm (QCOM) Expands Into AI Infrastructure Through SLB Collaboration and ByteDance Chip Agreement | Qualcomm (QCOM) Expands Into AI Infrastructure Through SLB Collaboration and ByteDance Chip Agreement",https://finance.yahoo.com/markets/stocks/articles/quantum-stocks-jump-growth-trade-180020171.html | https://finance.yahoo.com/markets/stocks/articles/console-cycle-could-test-advanced-165125104.html | https://finance.yahoo.com/markets/stocks/articles/console-cycle-could-test-advanced-165125104.html | https://finance.yahoo.com/markets/options/articles/watched-1m-etf-investment-crash-120522491.html | https://finance.yahoo.com/markets/options/articles/watched-1m-etf-investment-crash-120522491.html | https://finance.yahoo.com/sectors/technology/articles/robotics-startup-backed-nvidia-amazon-115700698.html | https://finance.yahoo.com/sectors/technology/articles/robotics-startup-backed-nvidia-amazon-115700698.html | https://finance.yahoo.com/markets/stocks/articles/qualcomm-striving-bigger-piece-ai-113002961.html | https://finance.yahoo.com/sectors/technology/articles/qualcomm-qcom-expands-ai-infrastructure-083048216.html | https://finance.yahoo.com/sectors/technology/articles/qualcomm-qcom-expands-ai-infrastructure-083048216.html
QRVO,"Qorvo, Inc.",0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.5,0.0,0.2,"Qorvo Rides on Healthy Organic Growth: Reason to Buy the Stock? | 1 Unpopular Stock That Should Get More Attention and 2 We Find Risky | Qorvo Merger With Skyworks Resets Debt Covenants And Risk Profile | Skyworks Advances Qorvo Merger Plans And Expands AI And EV Power Reach | Processors and Graphics Chips Stocks Q1 In Review: Qorvo (NASDAQ:QRVO) Vs Peers | MaxLinear's Trinity Platform Boosts Its Wireless Backhaul Capabilities | MACOM, IPG Photonics, and Qorvo Stocks Trade Up, What You Need To Know | Photronics, Qorvo, and Texas Instruments Shares Are Falling, What You Need To Know | Smith & Nephew and 4 More Stocks See Action From Activist Investors | Why Is Qorvo (QRVO) Up 17.8% Since Last Earnings Report?",https://finance.yahoo.com/markets/stocks/articles/qorvo-rides-healthy-organic-growth-150700900.html | https://finance.yahoo.com/markets/stocks/articles/1-unpopular-stock-more-attention-142807817.html | https://finance.yahoo.com/markets/stocks/articles/qorvo-merger-skyworks-resets-debt-090625215.html | https://finance.yahoo.com/markets/stocks/articles/skyworks-advances-qorvo-merger-plans-211006996.html | https://finance.yahoo.com/markets/stocks/articles/processors-graphics-chips-stocks-q1-170920385.html | https://finance.yahoo.com/sectors/technology/articles/maxlinears-trinity-platform-boosts-wireless-125000794.html | https://finance.yahoo.com/markets/stocks/articles/macom-ipg-photonics-qorvo-stocks-020550405.html | https://finance.yahoo.com/markets/stocks/articles/photronics-qorvo-texas-instruments-shares-045614097.html |  | https://finance.yahoo.com/markets/stocks/articles/why-qorvo-qrvo-17-8-153025886.html
QUIK,QuickLogic Corporation,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.2,QuickLogic Corporation (QUIK) Is a Trending Stock: Facts to Know Before Betting on It | QuickLogic Corporation (QUIK) Is a Trending Stock: Facts to Know Before Betting on It | Wall Street Analysts See QuickLogic (QUIK) as a Buy: Should You Invest? | Wall Street Analysts See QuickLogic (QUIK) as a Buy: Should You Invest? | Investors Heavily Search QuickLogic Corporation (QUIK): Here is What You Need to Know | Investors Heavily Search QuickLogic Corporation (QUIK): Here is What You Need to Know | QuickLogic (QUIK) Reports Q1 2026 Total Revenue of $5.1 million | QuickLogic (QUIK) Reports Q1 2026 Total Revenue of $5.1 million | Should You Invest in QuickLogic (QUIK) Based on Bullish Wall Street Views? | Should You Invest in QuickLogic (QUIK) Based on Bullish Wall Street Views?,https://finance.yahoo.com/markets/stocks/articles/quicklogic-corporation-quik-trending-stock-130003517.html | https://finance.yahoo.com/markets/stocks/articles/quicklogic-corporation-quik-trending-stock-130003517.html | https://finance.yahoo.com/markets/stocks/articles/wall-street-analysts-see-quicklogic-133003293.html | https://finance.yahoo.com/markets/stocks/articles/wall-street-analysts-see-quicklogic-133003293.html | https://finance.yahoo.com/markets/stocks/articles/investors-heavily-search-quicklogic-corporation-130006780.html | https://finance.yahoo.com/markets/stocks/articles/investors-heavily-search-quicklogic-corporation-130006780.html | https://finance.yahoo.com/markets/stocks/articles/quicklogic-quik-reports-q1-2026-122203823.html | https://finance.yahoo.com/markets/stocks/articles/quicklogic-quik-reports-q1-2026-122203823.html | https://finance.yahoo.com/markets/stocks/articles/invest-quicklogic-quik-based-bullish-133003438.html | https://finance.yahoo.com/markets/stocks/articles/invest-quicklogic-quik-based-bullish-133003438.html
RELL,"Richardson Electronics, Ltd.",0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.5,0.2,"3 Stocks Under $50 That Fall Short | 3 Stocks Under $50 That Fall Short | 3 Small-Cap Stocks That Concern Us | 3 Small-Cap Stocks That Concern Us | Specialty Equipment Distributors Q1 Earnings: Richardson Electronics (NASDAQ:RELL) is the Best in the Biz | Specialty Equipment Distributors Q1 Earnings: Richardson Electronics (NASDAQ:RELL) is the Best in the Biz | Why Richardson Electronics (RELL) Stock Is Trading Up Today | Why Richardson Electronics (RELL) Stock Is Trading Up Today | Sterling, Janus, Griffon, Primoris, and Richardson Electronics Stocks Trade Up, What You Need To Know | Sterling, Janus, Griffon, Primoris, and Richardson Electronics Stocks Trade Up, What You Need To Know",https://finance.yahoo.com/markets/stocks/articles/3-stocks-under-50-fall-140407811.html | https://finance.yahoo.com/markets/stocks/articles/3-stocks-under-50-fall-140407811.html | https://finance.yahoo.com/markets/stocks/articles/3-small-cap-stocks-concern-133350205.html | https://finance.yahoo.com/markets/stocks/articles/3-small-cap-stocks-concern-133350205.html | https://finance.yahoo.com/markets/stocks/articles/specialty-equipment-distributors-q1-earnings-211133894.html | https://finance.yahoo.com/markets/stocks/articles/specialty-equipment-distributors-q1-earnings-211133894.html | https://finance.yahoo.com/markets/stocks/articles/why-richardson-electronics-rell-stock-054055852.html | https://finance.yahoo.com/markets/stocks/articles/why-richardson-electronics-rell-stock-054055852.html | https://finance.yahoo.com/markets/stocks/articles/sterling-janus-griffon-primoris-richardson-230055231.html | https://finance.yahoo.com/markets/stocks/articles/sterling-janus-griffon-primoris-richardson-230055231.html
RMBS,"Rambus, Inc.",0.55,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.9,-0.2,0.0,0.0,0.0,0.0,-0.3,0.4,0.0,0.4,"Big Earnings, Guidance See Rambus More Than Double | Is Rambus Inc. (RMBS) A Good Stock To Buy Now? | The AI Double-Tap That Lit Up Cadence | Rambus Faces Downside Risk as Memory Chip Momentum Weakens | Assessing Rambus (RMBS) Valuation After A Strong Multi‑Month Share Price Rally | Prediction: AI Rally Exhaustion Could Send Rambus Lower | Every AI Chip on Earth Needs This Company’s Technology. It Has an 80% Gross Margin. And You’ve Probably Never Heard of It | 3 Stocks Rallying on Micron's Price Boost: Substance or Hype? | Should Rambus’ New PCIe 7.0 Switch IP Shift the Core Narrative for RMBS Investors? | AMD and Rambus Show Signs of Technical Vulnerability. Where Prices Could Be Headed.",https://finance.yahoo.com/markets/stocks/articles/big-earnings-guidance-see-rambus-123229536.html | https://finance.yahoo.com/markets/stocks/articles/rambus-inc-rmbs-good-stock-171720216.html | https://finance.yahoo.com/markets/stocks/articles/ai-double-tap-lit-cadence-160633085.html | https://finance.yahoo.com/markets/stocks/articles/rambus-faces-downside-risk-memory-150359725.html | https://finance.yahoo.com/markets/stocks/articles/assessing-rambus-rmbs-valuation-strong-220556059.html | https://finance.yahoo.com/markets/stocks/articles/prediction-ai-rally-exhaustion-could-133014220.html | https://finance.yahoo.com/sectors/technology/articles/every-ai-chip-earth-needs-114527588.html | https://finance.yahoo.com/markets/stocks/articles/3-stocks-rallying-microns-price-190500148.html | https://finance.yahoo.com/markets/stocks/articles/rambus-pcie-7-0-switch-061422965.html | 
RUN,Sunrun Inc.,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.3,"1 Small-Cap Stock to Keep an Eye On and 2 We Find Risky | Sunrun (RUN) Outperforms Broader Market: What You Need to Know | Sunrun (RUN) Outperforms Broader Market: What You Need to Know | As Solar M&A Heats Up, These 4 Companies Could Be on the Block | As Solar M&A Heats Up, These 4 Companies Could Be on the Block | Do Insider Sales Undercut Sunrun’s (RUN) Expanding Virtual Power Plant Role With PG&E? | Do Insider Sales Undercut Sunrun’s (RUN) Expanding Virtual Power Plant Role With PG&E? | What Sunrun Co-Founder's Sale of 50,000 Shares Means for Investors | What Sunrun Co-Founder's Sale of 50,000 Shares Means for Investors | The Number That Complicates The Tesla Stock Story",https://finance.yahoo.com/markets/stocks/articles/1-small-cap-stock-keep-185207965.html | https://finance.yahoo.com/markets/stocks/articles/sunrun-run-outperforms-broader-market-220004584.html | https://finance.yahoo.com/markets/stocks/articles/sunrun-run-outperforms-broader-market-220004584.html | https://finance.yahoo.com/sectors/energy/articles/solar-m-heats-4-companies-132558964.html | https://finance.yahoo.com/sectors/energy/articles/solar-m-heats-4-companies-132558964.html | https://finance.yahoo.com/markets/stocks/articles/insider-sales-undercut-sunrun-run-121351592.html | https://finance.yahoo.com/markets/stocks/articles/insider-sales-undercut-sunrun-run-121351592.html | https://finance.yahoo.com/markets/stocks/articles/sunrun-co-founders-sale-50-174321594.html | https://finance.yahoo.com/markets/stocks/articles/sunrun-co-founders-sale-50-174321594.html | https://finance.yahoo.com/markets/stocks/articles/number-complicates-tesla-stock-story-163409308.html
SANM,Sanmina Corporation,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.4,"Flex Soars 241% in a Year: Should Investors Still Buy the Stock? | 1 Profitable Stock with Exciting Potential and 2 We Question | Sanmina, Powell, and Stratasys Shares Plummet, What You Need To Know | Can Sanmina's Advanced Healthcare Solutions Boost Its Shares? | How Investors May Respond To Sanmina (SANM) Volatility On Higher Yields And Softer Infrastructure Demand | Sanmina and Methode Electronics Shares Plummet, What You Need To Know | Marvell Technology, Flex To Join S&P 500 Index In Quarterly Rebalance | Keysight vs. Sanmina: Which Electronics Stock Is a Better Buy Now? | PSCT Has Doubled in a Year While the S&P 500 Returned 28.7% – Here’s Why | Portfolio manager explains why Sanmina Corp. is a good buy",https://finance.yahoo.com/markets/stocks/articles/flex-soars-241-investors-still-131600683.html | https://finance.yahoo.com/markets/stocks/articles/1-profitable-stock-exciting-potential-082807768.html | https://finance.yahoo.com/markets/stocks/articles/sanmina-powell-stratasys-shares-plummet-013414968.html | https://finance.yahoo.com/sectors/healthcare/articles/sanminas-advanced-healthcare-solutions-boost-145700795.html | https://finance.yahoo.com/markets/stocks/articles/investors-may-respond-sanmina-sanm-001804043.html | https://finance.yahoo.com/markets/stocks/articles/sanmina-methode-electronics-shares-plummet-031214708.html |  | https://finance.yahoo.com/markets/stocks/articles/keysight-vs-sanmina-electronics-stock-153700327.html | https://finance.yahoo.com/markets/stocks/articles/psct-doubled-while-p-500-153051517.html | https://finance.yahoo.com/video/portfolio-manager-explains-why-sanmina-204642372.html
SHLS,"Shoals Technologies Group, Inc.",0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.4,0.0,0.2,"1 Profitable Stock with Exciting Potential and 2 We Question | 1 Profitable Stock with Exciting Potential and 2 We Question | Shoals, Construction Partners, and Hyster-Yale Materials Handling Shares Skyrocket, What You Need To Know | Shoals, Construction Partners, and Hyster-Yale Materials Handling Shares Skyrocket, What You Need To Know | As Solar M&A Heats Up, These 4 Companies Could Be on the Block | As Solar M&A Heats Up, These 4 Companies Could Be on the Block | Shoals (SHLS): Buy, Sell, or Hold Post Q1 Earnings? | Shoals (SHLS): Buy, Sell, or Hold Post Q1 Earnings? | A Look At Shoals Technologies Group (SHLS) Valuation After Recent Share Price Volatility | A Look At Shoals Technologies Group (SHLS) Valuation After Recent Share Price Volatility",https://finance.yahoo.com/markets/stocks/articles/1-profitable-stock-exciting-potential-082807768.html | https://finance.yahoo.com/markets/stocks/articles/1-profitable-stock-exciting-potential-082807768.html | https://finance.yahoo.com/markets/stocks/articles/shoals-construction-partners-hyster-yale-014120368.html | https://finance.yahoo.com/markets/stocks/articles/shoals-construction-partners-hyster-yale-014120368.html | https://finance.yahoo.com/sectors/energy/articles/solar-m-heats-4-companies-132558964.html | https://finance.yahoo.com/sectors/energy/articles/solar-m-heats-4-companies-132558964.html | https://finance.yahoo.com/markets/stocks/articles/shoals-shls-buy-sell-hold-122920019.html | https://finance.yahoo.com/markets/stocks/articles/shoals-shls-buy-sell-hold-122920019.html | https://finance.yahoo.com/markets/stocks/articles/look-shoals-technologies-group-shls-043107905.html | https://finance.yahoo.com/markets/stocks/articles/look-shoals-technologies-group-shls-043107905.html
SIMO,Silicon Motion Technology Corpo,0.8,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.2,Silicon Motion Technology (SIMO) Is Up 8.4% After AI-Driven Earnings Beat And Analyst Optimism | Silicon Motion Technology (SIMO) Is Up 8.4% After AI-Driven Earnings Beat And Analyst Optimism | Asian Equities Traded in the US as American Depositary Receipts Rise in Thursday Trading | Asian Equities Traded in the US as American Depositary Receipts Rise in Thursday Trading | Investors Heavily Search Silicon Motion Technology Corporation (SIMO): Here is What You Need to Know | Investors Heavily Search Silicon Motion Technology Corporation (SIMO): Here is What You Need to Know | Silicon Motion (SIMO) Gets Higher Price Targets from BofA and B. Riley | Silicon Motion (SIMO) Gets Higher Price Targets from BofA and B. Riley | Qualcomm vs. Silicon Motion: Which Semiconductor Stock Wins Now? | Qualcomm vs. Silicon Motion: Which Semiconductor Stock Wins Now?,https://finance.yahoo.com/markets/stocks/articles/silicon-motion-technology-simo-8-101039309.html | https://finance.yahoo.com/markets/stocks/articles/silicon-motion-technology-simo-8-101039309.html | https://finance.yahoo.com/markets/world-indices/articles/asian-equities-traded-us-american-143805409.html | https://finance.yahoo.com/markets/world-indices/articles/asian-equities-traded-us-american-143805409.html | https://finance.yahoo.com/markets/stocks/articles/investors-heavily-search-silicon-motion-130003200.html | https://finance.yahoo.com/markets/stocks/articles/investors-heavily-search-silicon-motion-130003200.html | https://finance.yahoo.com/markets/stocks/articles/silicon-motion-simo-gets-higher-011440237.html | https://finance.yahoo.com/markets/stocks/articles/silicon-motion-simo-gets-higher-011440237.html | https://finance.yahoo.com/markets/stocks/articles/qualcomm-vs-silicon-motion-semiconductor-151400426.html | https://finance.yahoo.com/markets/stocks/articles/qualcomm-vs-silicon-motion-semiconductor-151400426.html
SITM,SiTime Corporation,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.3,0.0,0.2,SiTime (SITM) Stock Valuation Checked Against Conflicting Fair Value Signals | Microchip Launches TimePictra 12 Platform: Catalyst for More Growth? | Mutual funds still hate battered software stocks: By the numbers | Is SiTime Corporation (SITM) One of the Best Multibagger Stocks to Buy in 2026? | SiTime Upsizes US$1.2b Notes As Renesas Deal Raises Dilution Questions | Stock Market Leaders Respect The 21-Day Line. You Should Too. | Stocks Settle Lower on Rising Bond Yields | Rising Bond Yields Weigh on Stocks | SiTime Benefits From Holistic Growth Initiatives: Reason to Buy? | Stocks Pressured by Tech Weakness and Rising Bond Yields,https://finance.yahoo.com/markets/stocks/articles/sitime-sitm-stock-valuation-checked-120801550.html | https://finance.yahoo.com/sectors/technology/articles/microchip-launches-timepictra-12-platform-135500997.html | https://finance.yahoo.com/markets/article/mutual-funds-still-hate-battered-software-stocks-by-the-numbers-132539802.html | https://finance.yahoo.com/markets/stocks/articles/sitime-corporation-sitm-one-best-201042925.html | https://finance.yahoo.com/markets/stocks/articles/sitime-upsizes-us-1-2b-050547835.html |  | https://finance.yahoo.com/markets/stocks/articles/stocks-settle-lower-rising-bond-203558584.html | https://finance.yahoo.com/markets/stocks/articles/rising-bond-yields-weigh-stocks-152152173.html | https://finance.yahoo.com/markets/stocks/articles/sitime-benefits-holistic-growth-initiatives-142100774.html | https://finance.yahoo.com/markets/stocks/articles/stocks-pressured-tech-weakness-rising-141302643.html
SLAB,"Silicon Laboratories, Inc.",0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.2,"Texas Instruments Is Smashing NVIDIA in 2026: Rotational Fluke, or Paradigm Shift? | Texas Instruments Is Smashing NVIDIA in 2026: Rotational Fluke, or Paradigm Shift? | Texas Instruments Silicon Labs Deal Reshapes Connectivity And AI Edge Ambitions | Texas Instruments Silicon Labs Deal Reshapes Connectivity And AI Edge Ambitions | Mizuho Raises Texas Instruments (TXN) Price Target on Strong AI Server Demand | Mizuho Raises Texas Instruments (TXN) Price Target on Strong AI Server Demand | POET Stock Doubled In Days. Can The Rally Last? | POET Stock Doubled In Days. Can The Rally Last? | Assessing Silicon Labs (SLAB) Valuation After A Strong Year Of Share Price Momentum | Assessing Silicon Labs (SLAB) Valuation After A Strong Year Of Share Price Momentum",https://finance.yahoo.com/markets/stocks/articles/texas-instruments-smashing-nvidia-2026-190301787.html | https://finance.yahoo.com/markets/stocks/articles/texas-instruments-smashing-nvidia-2026-190301787.html | https://finance.yahoo.com/markets/stocks/articles/texas-instruments-silicon-labs-deal-151007472.html | https://finance.yahoo.com/markets/stocks/articles/texas-instruments-silicon-labs-deal-151007472.html | https://finance.yahoo.com/markets/stocks/articles/mizuho-raises-texas-instruments-txn-142808867.html | https://finance.yahoo.com/markets/stocks/articles/mizuho-raises-texas-instruments-txn-142808867.html | https://finance.yahoo.com/markets/stocks/articles/poet-stock-doubled-days-rally-110157111.html | https://finance.yahoo.com/markets/stocks/articles/poet-stock-doubled-days-rally-110157111.html | https://finance.yahoo.com/markets/stocks/articles/assessing-silicon-labs-slab-valuation-161017535.html | https://finance.yahoo.com/markets/stocks/articles/assessing-silicon-labs-slab-valuation-161017535.html
SMCI,"Super Micro Computer, Inc.",0.7,0.5,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.2,"VRT vs. SMCI: Which Data Center Infrastructure Stock Is a Better Buy? | United and Other Airline Stocks Are Winners—but Not the Winners—of the Iran Deal | United, Delta and Southwest Rally as Iran Deal Lifts Travel Stocks | Tech Stocks Are Rallying Once Again | Stocks to Watch: SpaceX, Micron Technology, Remy Cointreau | Super Micro Computer, Inc. (SMCI) Is a Trending Stock: Facts to Know Before Betting on It | Can SMCI's Software Strategy Strengthen Data Center Deployments? | Super Micro (SMCI) Soars 9.2%: Is Further Upside Left in the Stock? | Stocks to Watch: SpaceX, Virgin Galactic, Adobe | Stock Market Today, June 11: Super Micro Rises as $7 Billion Financing Shifts Focus to AI Order Fulfillment",https://finance.yahoo.com/markets/stocks/articles/vrt-vs-smci-data-center-152000990.html |  | https://finance.yahoo.com/markets/stocks/articles/airline-stocks-soar-u-iran-141527515.html |  |  | https://finance.yahoo.com/markets/stocks/articles/super-micro-computer-inc-smci-130006286.html | https://finance.yahoo.com/sectors/technology/articles/smcis-software-strategy-strengthen-data-140200785.html | https://finance.yahoo.com/markets/stocks/articles/super-micro-smci-soars-9-110200357.html |  | https://finance.yahoo.com/markets/stocks/articles/stock-market-today-june-11-221647073.html
SMTC,Semtech Corporation,0.8,0.5,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.7,0.0,0.2,"Semtech (SMTC) Is Up 10.39% in One Week: What You Should Know | Semtech (SMTC) Is Up 10.39% in One Week: What You Should Know | Semtech’s Record Quarter Puts 800G Optics And LoRa Growth To Test | Semtech’s Record Quarter Puts 800G Optics And LoRa Growth To Test | Semtech (SMTC): 224G Optical Chips Strengthen Its Role in AI Data Center Interconnects | Semtech (SMTC): 224G Optical Chips Strengthen Its Role in AI Data Center Interconnects | Semtech Corporation (SMTC) A Hot Stock to Buy in June on Data Center Growth Opportunities | Semtech Corporation (SMTC) A Hot Stock to Buy in June on Data Center Growth Opportunities | Entegris, Semtech, and Photronics Stocks Trade Up, What You Need To Know | Entegris, Semtech, and Photronics Stocks Trade Up, What You Need To Know",https://finance.yahoo.com/markets/stocks/articles/semtech-smtc-10-39-one-160004723.html | https://finance.yahoo.com/markets/stocks/articles/semtech-smtc-10-39-one-160004723.html | https://finance.yahoo.com/markets/stocks/articles/semtech-record-quarter-puts-800g-010943545.html | https://finance.yahoo.com/markets/stocks/articles/semtech-record-quarter-puts-800g-010943545.html | https://finance.yahoo.com/sectors/technology/articles/semtech-smtc-224g-optical-chips-192858365.html | https://finance.yahoo.com/sectors/technology/articles/semtech-smtc-224g-optical-chips-192858365.html | https://finance.yahoo.com/markets/stocks/articles/semtech-corporation-smtc-hot-stock-193120869.html | https://finance.yahoo.com/markets/stocks/articles/semtech-corporation-smtc-hot-stock-193120869.html | https://finance.yahoo.com/markets/stocks/articles/entegris-semtech-photronics-stocks-trade-001320995.html | https://finance.yahoo.com/markets/stocks/articles/entegris-semtech-photronics-stocks-trade-001320995.html
SMTK,"SmartKem, Inc.",0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.3,0.0,0.0,0.0,0.2,0.2,0.2,SmartKem (SMTK) Partners to Develop Next-Gen Smart Wearables | SmartKem (SMTK) Partners to Develop Next-Gen Smart Wearables | BC-Most Active Stocks | BC-Most Active Stocks | SmartKem Second Quarter 2025 Earnings: US$0.54 loss per share (vs US$1.93 loss in 2Q 2024) | SmartKem Second Quarter 2025 Earnings: US$0.54 loss per share (vs US$1.93 loss in 2Q 2024),https://finance.yahoo.com/news/smartkem-smtk-partners-develop-next-152605481.html | https://finance.yahoo.com/news/smartkem-smtk-partners-develop-next-152605481.html | https://finance.yahoo.com/news/bc-most-active-stocks-143017384.html | https://finance.yahoo.com/news/bc-most-active-stocks-143017384.html | https://finance.yahoo.com/news/smartkem-second-quarter-2025-earnings-114922894.html | https://finance.yahoo.com/news/smartkem-second-quarter-2025-earnings-114922894.html
